# Planck-EE 2018 Matter power spectrum 
# from https://github.com/marius311/mpk_compilation
# k in units of h/Mpc
# Power in units of (Mpc/h)^3
# k    klow     khigh   P   Plow    Phigh
0.005312983795183510	0.004290374121564470	0.00636319230361412	21761.876187102300	18493.35501313510	24698.476044384900
0.008147514556711630	0.006987052457485460	0.009437455836138220	21761.876187102300	20612.75900204240	23606.774374702000
0.012662355629621500	0.010362722961373900	0.015472308840894700	23394.29422553000	22158.97860771400	24255.864279814200
0.03141222112833890	0.019160130053128600	0.041034845692641200	20061.159041291100	19524.31996318870	21179.525709444700
0.03787359729445490	0.03380753759473890	0.042713083866249200	16294.531749924200	16002.523796165200	17202.91701045570
0.04386986968040060	0.04049021629277500	0.04721513523150380	13476.625246894700	13115.989101267100	14099.855428629900
0.05149900514660490	0.04817095981617730	0.06550094748600430	12311.589770834800	11767.403032952000	12650.108219365200
0.07486428161213700	0.07002629062326620	0.08057300388803330	8971.799947451300	8653.120964151310	9302.215308275400
0.08671704070006860	0.08003652073267550	0.10810583350974600	7353.466979859690	7092.2713006652000	7693.5300504193900
0.11029433117916100	0.10525523706298100	0.11557467190900400	4679.043341787010	4512.84338372834	4851.36414732697
0.1374984721257210	0.11870474655681400	0.1489752489785020	3940.485540559080	3766.311448349550	4122.714360799760
0.14798331982375300	0.14122230256888300	0.15820722232434700	3200.6309614813300	3031.6243919534300	3379.059285438770
0.17842293413136100	0.17027120096465500	0.1857200537878880	2440.251312172970	2229.2949861566800	2671.170259449630
0.2094513539712750	0.1959158769547490	0.22243102227438300	2169.6387787200400	1715.1147967245700	2671.170259449630
