# Planck-TT 2018 Matter power spectrum
# from https://github.com/marius311/mpk_compilation
# k in units of h/Mpc
# Power in units of (Mpc/h)^3
# IMPORTANT: klow and khigh are the locations of the upper and lower edges of the 60% quantile, NOT the error on k  
# k    klow     khigh   P   Plow    Phigh
0.000277293722978469	0.00018082288119106200	0.0004309524959759350	245.5004858976520	0.8097984913608070	2871.5420692029200
0.00047320394424633000	0.00034800547256231200	0.0007065283514187630	1929.0359179989800	663.7270671927460	3259.0348551236500
0.0009229618548619570	0.0007160317857605290	0.0013063337840704900	3143.273701257860	2189.3446594321400	4236.072172027200
0.0021416788705952800	0.0014344093720225400	0.003855436024040320	6840.3533108948500	6027.048857598300	7763.407021146260
0.008039377779576720	0.005384448149805670	0.01447243427939050	19880.592310826300	18830.814705388000	20988.892770327000
0.012662355629621500	0.009564398005850180	0.02132161592960450	23394.29422553000	22158.97860771400	24255.864279814200
0.017684069173231400	0.013537175099405600	0.02899228187794560	24255.864279814200	23821.184388197300	25149.164419703400
0.026403618125453600	0.021899062946059200	0.03942254711206800	21371.89008422570	20243.365780445700	22158.97860771400
0.03638550720593710	0.03141222112833890	0.06638199345182770	16591.868153504400	15715.748803154400	17516.829281975800
0.06638199345182770	0.046900760397411000	0.09779774029010170	10000	9644.799276436710	10557.478591267700
0.07486428161213700	0.057308692866276900	0.10455441099255200	9135.513932667710	8811.0198167671	9471.958587035360
0.08788346197806890	0.06909687621964580	0.11791436896238600	6965.173470436310	6717.770004792020	7353.466979859690
0.09977756061755440	0.08788346197806890	0.1312164834281600	5556.0276440489400	5407.347662388690	5812.967646081280
0.12775649214671200	0.10455441099255200	0.1624919017226810	4160.159173365240	3976.275248399670	4431.970476035020
0.1460192313690380	0.1294749305256000	0.17842293413136100	3379.059285438770	3259.0348551236500	3567.4346064644100
0.16578139255470600	0.1519911082952930	0.20122180869074500	2553.101394512040	2484.7800878462300	2719.9127560419900
0.1857200537878880	0.1624919017226810	0.21801747020286200	2150.1102669447900	2073.738194688830	2229.2949861566800
0.22392197285028300	0.20122180869074500	0.2559315289017850	1581.076485103590	1524.9165339518100	1669.2181142637800
